semester_no,subject_id,subject_name,credits,course_type,elective_group,is_required
1,TR3143,Động cơ Đốt trong,3,BẮT BUỘC,,True
1,TR3075,Thực tập Kỹ thuật Ô tô,2,BẮT BUỘC,,True
1,IM1013,Kinh tế học Đại cương,3,TỰ CHỌN NHÓM A,A,False
1,IM1027,Kinh tế Kỹ thuật,3,TỰ CHỌN NHÓM A,A,False
1,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,TỰ CHỌN NHÓM A,A,False
1,IM1025,Quản lý Dự án cho Kỹ sư,3,TỰ CHỌN NHÓM A,A,False
1,IM1023,Quản lý Sản xuất cho Kỹ sư,0,TỰ CHỌN NHÓM A,A,False
1,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,TỰ CHỌN NHÓM A,A,False
1,ME1019,Quản lý năng suất và chất lượng,3,TỰ CHỌN NHÓM A,A,False
1,SP1035,Chủ nghĩa Xã hội Khoa học,2,BẮT BUỘC,,True
1,TR3119,Thí nghiệm Ô tô và Động cơ đốt trong,3,BẮT BUỘC,,True
1,TR3121,Hệ thống Điện - Điện tử Ô tô,3,BẮT BUỘC,,True
1,TR3123,Kỹ thuật Khai thác và Bảo dưỡng Động cơ - Ô tô,3,BẮT BUỘC,,True
1,TR3345,Thực tập Ngoài trường,2,BẮT BUỘC,,True
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,BẮT BUỘC,,True
1,SP1007,Pháp luật Việt Nam Đại cương,2,BẮT BUỘC,,True
1,TR4085,Phương pháp Thiết kế động cơ và Ô tô,3,BẮT BUỘC,,True
1,TR4089,Điều khiển Tự động trên Ô tô,3,BẮT BUỘC,,True
1,TR4091,Đồ án Chuyên ngành,2,BẮT BUỘC,,True
1,TR4087,Công nghệ Ô tô,3,BẮT BUỘC,,True
1,TR4347,Đồ án Tốt nghiệp,4,BẮT BUỘC,,True
1,SP1037,Tư tưởng Hồ Chí Minh,2,BẮT BUỘC,,True
1,EN1003,Con người và Môi trường,3,BẮT BUỘC,,True
1,SA4001,Hoạt động sinh viên,0,BẮT BUỘC,,True
